query_token,token_0,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30,token_31,token_32,token_33,token_34,token_35,token_36,token_37,token_38,token_39,token_40,token_41,token_42,token_43,token_44,token_45,token_46,token_47,token_48,token_49,token_50,token_51,token_52,token_53,token_54,token_55,token_56,token_57,token_58,token_59,token_60,token_61,token_62,token_63,token_64,token_65,token_66,token_67,token_68,token_69,token_70,token_71,token_72,token_73,token_74,token_75,token_76,token_77,token_78,token_79,token_80,token_81,token_82,token_83,token_84,token_85
token_135,0.0115966796875,0.004974365234375,0.13671875,0.57421875,0.00089263916015625,0.005828857421875,0.0025787353515625,0.00250244140625,0.002838134765625,0.006195068359375,0.0042724609375,0.02099609375,0.00201416015625,0.000949859619140625,0.00927734375,0.000789642333984375,0.0036468505859375,0.0032196044921875,0.007476806640625,0.032470703125,0.000949859619140625,0.000255584716796875,0.0022125244140625,0.000652313232421875,0.000789642333984375,0.00189208984375,0.00531005859375,0.00311279296875,0.0004215240478515625,0.00054168701171875,0.0042724609375,0.0013427734375,0.00118255615234375,0.00125885009765625,0.0011444091796875,0.006805419921875,0.0005950927734375,0.0007171630859375,0.000812530517578125,0.0022735595703125,0.001617431640625,0.004669189453125,0.00147247314453125,0.0035247802734375,0.000614166259765625,0.0003490447998046875,0.01397705078125,0.0022125244140625,0.00147247314453125,0.00189208984375,0.02099609375,0.01123046875,0.00189208984375,0.0002689361572265625,0.053466796875,0.002349853515625,0.004669189453125,0.00201416015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
token_136,0.006317138671875,0.00372314453125,0.10546875,0.47265625,0.00070953369140625,0.004486083984375,0.0020599365234375,0.00299072265625,0.00372314453125,0.011474609375,0.007415771484375,0.0283203125,0.0023956298828125,0.00113677978515625,0.013427734375,0.00124359130859375,0.006317138671875,0.0069580078125,0.0177001953125,0.06396484375,0.0012054443359375,0.0003452301025390625,0.0028076171875,0.0012054443359375,0.00141143798828125,0.00408935546875,0.013427734375,0.00762939453125,0.0006256103515625,0.00070953369140625,0.00494384765625,0.0020599365234375,0.0021209716796875,0.0028076171875,0.0028076171875,0.0167236328125,0.00070953369140625,0.000804901123046875,0.00096893310546875,0.0031890869140625,0.0023956298828125,0.00836181640625,0.0031890869140625,0.00762939453125,0.000732421875,0.0003795623779296875,0.013427734375,0.0028076171875,0.0020599365234375,0.00299072265625,0.0341796875,0.0220947265625,0.0020599365234375,0.000274658203125,0.046875,0.0028076171875,0.006134033203125,0.00299072265625,0.005950927734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
token_137,0.0045166015625,0.0079345703125,0.1748046875,0.41796875,0.000690460205078125,0.0034027099609375,0.0019378662109375,0.00160980224609375,0.00113677978515625,0.00543212890625,0.0029144287109375,0.050048828125,0.00176239013671875,0.00048828125,0.0072021484375,0.000507354736328125,0.00128936767578125,0.005615234375,0.011474609375,0.14453125,0.0014190673828125,0.00016689300537109375,0.000690460205078125,0.000759124755859375,0.00048828125,0.001251220703125,0.00634765625,0.005096435546875,0.00035858154296875,0.0001983642578125,0.0011749267578125,0.0008087158203125,0.00055694580078125,0.000759124755859375,0.000690460205078125,0.009521484375,0.00041961669921875,0.0002384185791015625,0.000194549560546875,0.001007080078125,0.0003261566162109375,0.000972747802734375,0.001251220703125,0.002655029296875,0.000370025634765625,0.0001201629638671875,0.0031890869140625,0.0008087158203125,0.000270843505859375,0.000370025634765625,0.011474609375,0.01434326171875,0.0011749267578125,6.818771362304688e-05,0.0208740234375,0.00064849853515625,0.000759124755859375,0.00057220458984375,0.0019989013671875,0.060302734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
token_138,0.017822265625,0.00494384765625,0.19140625,0.7109375,0.00121307373046875,0.0024871826171875,0.000782012939453125,0.000370025634765625,0.0002422332763671875,0.000392913818359375,0.0004749298095703125,0.0072021484375,0.0015106201171875,0.0004596710205078125,0.0028228759765625,0.0001354217529296875,0.0002307891845703125,0.000690460205078125,0.000782012939453125,0.00921630859375,0.001068115234375,0.00015926361083984375,0.000370025634765625,0.000156402587890625,7.867813110351562e-05,0.000133514404296875,0.00048828125,0.000537872314453125,0.00035858154296875,0.0002384185791015625,0.000782012939453125,0.000217437744140625,8.630752563476562e-05,0.0001125335693359375,7.390975952148438e-05,0.000804901123046875,0.0003814697265625,0.0003261566162109375,0.0002040863037109375,0.0004062652587890625,7.05718994140625e-05,0.000156402587890625,0.00015926361083984375,0.0003814697265625,0.000553131103515625,0.000213623046875,0.002197265625,0.0003070831298828125,9.775161743164062e-05,9.775161743164062e-05,0.0023345947265625,0.0020599365234375,0.00176239013671875,0.0001277923583984375,0.01263427734375,0.0002422332763671875,0.000213623046875,0.000125885009765625,0.0002613067626953125,0.00921630859375,0.005950927734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
token_139,0.01513671875,0.0035858154296875,0.11181640625,0.77734375,0.00058746337890625,0.0027923583984375,0.00093841552734375,0.0003910064697265625,0.000286102294921875,0.000518798828125,0.0005340576171875,0.004608154296875,0.001983642578125,0.000728607177734375,0.004913330078125,0.00016307830810546875,0.000518798828125,0.000518798828125,0.001129150390625,0.007598876953125,0.00080108642578125,0.0001735687255859375,0.000728607177734375,0.00012683868408203125,8.20159912109375e-05,0.000179290771484375,0.000827789306640625,0.00058746337890625,0.0003452301025390625,0.00030517578125,0.00140380859375,0.0002155303955078125,0.00011205673217773438,0.00012302398681640625,0.0001087188720703125,0.001129150390625,0.0004711151123046875,0.0004863739013671875,0.0002765655517578125,0.0004863739013671875,0.00013065338134765625,0.000354766845703125,0.0001964569091796875,0.000606536865234375,0.00054931640625,0.0002593994140625,0.005218505859375,0.000415802001953125,0.0001678466796875,0.0001678466796875,0.0027923583984375,0.0023956298828125,0.001983642578125,0.00020885467529296875,0.02490234375,0.0004863739013671875,0.00054931640625,0.00020313262939453125,0.0004425048828125,0.00714111328125,0.00592041015625,0.00140380859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
token_140,0.0059814453125,0.002655029296875,0.11669921875,0.671875,0.00213623046875,0.0084228515625,0.00177001953125,0.000835418701171875,0.00067138671875,0.00107574462890625,0.001007080078125,0.00897216796875,0.004669189453125,0.00177001953125,0.01153564453125,0.000492095947265625,0.0011444091796875,0.00156402587890625,0.0024261474609375,0.01153564453125,0.002197265625,0.000461578369140625,0.00177001953125,0.0004482269287109375,0.000263214111328125,0.000461578369140625,0.00160980224609375,0.0011444091796875,0.000835418701171875,0.000762939453125,0.003753662109375,0.000736236572265625,0.0003376007080078125,0.0003948211669921875,0.00023937225341796875,0.00213623046875,0.00107574462890625,0.00107574462890625,0.00086212158203125,0.0016632080078125,0.0003719329833984375,0.00086212158203125,0.0004482269287109375,0.00103759765625,0.0011444091796875,0.000591278076171875,0.01153564453125,0.0011444091796875,0.0003948211669921875,0.0003833770751953125,0.005615234375,0.0038604736328125,0.004119873046875,0.000408172607421875,0.0517578125,0.0011444091796875,0.00107574462890625,0.00041961669921875,0.000736236572265625,0.0130615234375,0.01153564453125,0.00274658203125,0.006988525390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
token_141,0.01104736328125,0.0038299560546875,0.15234375,0.73046875,0.000499725341796875,0.0033721923828125,0.00116729736328125,0.0006866455078125,0.0004425048828125,0.000965118408203125,0.0007781982421875,0.0103759765625,0.00106048583984375,0.000377655029296875,0.004058837890625,0.000179290771484375,0.0006256103515625,0.0008544921875,0.0014495849609375,0.01336669921875,0.000377655029296875,7.677078247070312e-05,0.000499725341796875,0.0001354217529296875,9.298324584960938e-05,0.00020885467529296875,0.000705718994140625,0.0004863739013671875,0.00011539459228515625,0.00012302398681640625,0.000881195068359375,0.000202178955078125,0.00011539459228515625,0.00011539459228515625,0.0001049041748046875,0.0008544921875,0.0001735687255859375,0.000202178955078125,0.00015735626220703125,0.0004024505615234375,0.0001678466796875,0.0004425048828125,0.00019073486328125,0.0004425048828125,0.000202178955078125,0.00011539459228515625,0.0038299560546875,0.0004863739013671875,0.00020885467529296875,0.0002155303955078125,0.004058837890625,0.0021820068359375,0.00102996826171875,9.012222290039062e-05,0.02197265625,0.000499725341796875,0.0007781982421875,0.000286102294921875,0.0004558563232421875,0.01104736328125,0.0038299560546875,0.00106048583984375,0.00347900390625,0.0002689361572265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
token_142,0.015625,0.006134033203125,0.1396484375,0.625,0.00093841552734375,0.00738525390625,0.00225830078125,0.00170135498046875,0.00116729736328125,0.00186920166015625,0.00136566162109375,0.0189208984375,0.0023193359375,0.00070953369140625,0.00787353515625,0.0003910064697265625,0.00145721435546875,0.001983642578125,0.003387451171875,0.022705078125,0.000804901123046875,0.00016307830810546875,0.00124359130859375,0.0002956390380859375,0.00023746490478515625,0.000553131103515625,0.00225830078125,0.00099945068359375,0.0002231597900390625,0.0002613067626953125,0.001983642578125,0.00040435791015625,0.0002956390380859375,0.0002956390380859375,0.000286102294921875,0.002471923828125,0.00040435791015625,0.0004863739013671875,0.0003681182861328125,0.00096893310546875,0.0004730224609375,0.00124359130859375,0.000644683837890625,0.0013275146484375,0.0003795623779296875,0.00023746490478515625,0.00946044921875,0.00106048583984375,0.000606536865234375,0.00058746337890625,0.0107421875,0.004486083984375,0.002044677734375,0.000179290771484375,0.04248046875,0.00124359130859375,0.00170135498046875,0.0006866455078125,0.00116729736328125,0.0257568359375,0.00738525390625,0.0021209716796875,0.005584716796875,0.000568389892578125,0.0004291534423828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
token_143,0.00640869140625,0.003021240234375,0.10009765625,0.478515625,0.0013427734375,0.00640869140625,0.0027618408203125,0.0032196044921875,0.004150390625,0.00823974609375,0.0042724609375,0.0238037109375,0.0031280517578125,0.00142669677734375,0.014892578125,0.00130462646484375,0.00469970703125,0.00531005859375,0.00994873046875,0.036865234375,0.0015716552734375,0.0004100799560546875,0.002593994140625,0.001220703125,0.00098419189453125,0.002288818359375,0.00823974609375,0.0042724609375,0.0007171630859375,0.000675201416015625,0.00469970703125,0.00189208984375,0.00147247314453125,0.00167083740234375,0.00130462646484375,0.0087890625,0.000766754150390625,0.00095367431640625,0.00098419189453125,0.0037689208984375,0.00167083740234375,0.00469970703125,0.00201416015625,0.00439453125,0.00095367431640625,0.0005035400390625,0.015380859375,0.0027618408203125,0.00167083740234375,0.001953125,0.019775390625,0.01275634765625,0.003021240234375,0.0003681182861328125,0.06494140625,0.003021240234375,0.00531005859375,0.0020751953125,0.0037689208984375,0.04736328125,0.00640869140625,0.00183868408203125,0.006622314453125,0.00118255615234375,0.00104522705078125,0.015869140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
token_144,0.00848388671875,0.005157470703125,0.150390625,0.67578125,0.0002994537353515625,0.0020751953125,0.000675201416015625,0.000576019287109375,0.000492095947265625,0.00177764892578125,0.00107574462890625,0.0203857421875,0.000576019287109375,0.00018787384033203125,0.00439453125,0.00014591217041015625,0.000576019287109375,0.00177764892578125,0.0029296875,0.0380859375,0.0002651214599609375,4.172325134277344e-05,0.0002651214599609375,0.00016021728515625,0.00010824203491210938,0.00028228759765625,0.00151824951171875,0.00092315673828125,6.198883056640625e-05,6.580352783203125e-05,0.00052642822265625,0.00019931793212890625,0.00013065338134765625,0.0001811981201171875,0.000152587890625,0.00189208984375,0.00010013580322265625,8.296966552734375e-05,8.726119995117188e-05,0.000339508056640625,0.00011730194091796875,0.00043487548828125,0.00032806396484375,0.000675201416015625,9.584426879882812e-05,4.744529724121094e-05,0.002349853515625,0.0003509521484375,0.00014781951904296875,0.0001811981201171875,0.00701904296875,0.00439453125,0.00052642822265625,3.361701965332031e-05,0.0179443359375,0.00032806396484375,0.000492095947265625,0.00028228759765625,0.0007171630859375,0.0296630859375,0.002593994140625,0.000339508056640625,0.0017242431640625,0.000152587890625,0.00011920928955078125,0.004119873046875,0.0035400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
token_145,0.002166748046875,0.0027008056640625,0.083984375,0.515625,0.00054931640625,0.00191497802734375,0.0027008056640625,0.002105712890625,0.0010223388671875,0.004058837890625,0.002960205078125,0.034912109375,0.0010223388671875,0.0004138946533203125,0.0048828125,0.00042724609375,0.00119781494140625,0.0027008056640625,0.005523681640625,0.11474609375,0.0007476806640625,0.00016498565673828125,0.0007476806640625,0.00060272216796875,0.000400543212890625,0.0009613037109375,0.003570556640625,0.003570556640625,0.00023555755615234375,0.00026702880859375,0.00139617919921875,0.00087738037109375,0.000583648681640625,0.000659942626953125,0.000621795654296875,0.005523681640625,0.0003643035888671875,0.0003528594970703125,0.0002841949462890625,0.0009613037109375,0.0004405975341796875,0.00112152099609375,0.000823974609375,0.002166748046875,0.000469207763671875,0.00021457672119140625,0.00537109375,0.0010223388671875,0.000469207763671875,0.00060272216796875,0.013671875,0.0164794921875,0.0012359619140625,0.00011301040649414062,0.037109375,0.0009307861328125,0.00168609619140625,0.0007476806640625,0.002105712890625,0.05078125,0.00445556640625,0.000701904296875,0.004302978515625,0.000499725341796875,0.000514984130859375,0.01031494140625,0.00732421875,0.0272216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
token_146,0.0029754638671875,0.01214599609375,0.06982421875,0.130859375,0.001800537109375,0.004058837890625,0.01068115234375,0.00445556640625,0.00140380859375,0.00689697265625,0.0023956298828125,0.09521484375,0.0012359619140625,0.000286102294921875,0.0029754638671875,0.0004558563232421875,0.000682830810546875,0.007598876953125,0.0057373046875,0.10791015625,0.00164031982421875,0.00018405914306640625,0.000514984130859375,0.000823974609375,0.000728607177734375,0.00116729736328125,0.0022430419921875,0.002044677734375,0.00031280517578125,0.00017833709716796875,0.000682830810546875,0.00080108642578125,0.000850677490234375,0.00060272216796875,0.000682830810546875,0.005218505859375,0.000774383544921875,0.0003337860107421875,0.00019931793212890625,0.00066375732421875,0.000568389892578125,0.000774383544921875,0.0029754638671875,0.0013580322265625,0.0002803802490234375,0.00016021728515625,0.0022430419921875,0.00116729736328125,0.000621795654296875,0.0005340576171875,0.024169921875,0.009765625,0.001495361328125,7.43865966796875e-05,0.0166015625,0.00090789794921875,0.000774383544921875,0.000850677490234375,0.0024566650390625,0.10791015625,0.009765625,0.000774383544921875,0.0024566650390625,0.0012359619140625,0.000499725341796875,0.0103759765625,0.024169921875,0.06982421875,0.21484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
token_147,0.0005950927734375,0.0018310546875,0.0026702880859375,0.016357421875,0.000141143798828125,0.000408172607421875,0.000263214111328125,0.0001926422119140625,0.0001811981201171875,0.00104522705078125,0.0004634857177734375,0.02099609375,6.866455078125e-05,1.7642974853515625e-05,0.00017547607421875,1.9073486328125e-05,3.6716461181640625e-05,0.0007171630859375,0.00063323974609375,0.02099609375,4.57763671875e-05,6.198883056640625e-06,1.8477439880371094e-05,2.0384788513183594e-05,2.6941299438476562e-05,6.4849853515625e-05,0.00017547607421875,0.000308990478515625,1.0371208190917969e-05,7.361173629760742e-06,2.5272369384765625e-05,1.9073486328125e-05,2.872943878173828e-05,2.956390380859375e-05,4.7206878662109375e-05,0.0004634857177734375,2.1696090698242188e-05,1.3113021850585938e-05,6.616115570068359e-06,1.8477439880371094e-05,2.09808349609375e-05,4.315376281738281e-05,0.00014591217041015625,0.000141143798828125,1.7642974853515625e-05,9.000301361083984e-06,0.000141143798828125,4.7206878662109375e-05,2.872943878173828e-05,4.315376281738281e-05,0.001617431640625,0.00151824951171875,8.058547973632812e-05,6.407499313354492e-06,0.001617431640625,4.4345855712890625e-05,5.53131103515625e-05,0.00010347366333007812,0.0003490447998046875,0.02099609375,0.000522613525390625,5.888938903808594e-05,0.00022602081298828125,6.67572021484375e-05,4.315376281738281e-05,0.00125885009765625,0.003875732421875,0.011962890625,0.78515625,0.10009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
token_148,0.0017852783203125,0.0030364990234375,0.005828857421875,0.00933837890625,4.5299530029296875e-05,0.0001373291015625,4.601478576660156e-05,5.7220458984375e-05,5.125999450683594e-05,0.00014209747314453125,8.58306884765625e-05,0.00604248046875,5.7220458984375e-05,1.3172626495361328e-05,0.0001068115234375,9.000301361083984e-06,1.4960765838623047e-05,0.00018787384033203125,0.000247955322265625,0.00531005859375,3.933906555175781e-05,5.751848220825195e-06,1.2695789337158203e-05,9.775161743164062e-06,1.2218952178955078e-05,2.5033950805664062e-05,0.00010347366333007812,0.000133514404296875,7.271766662597656e-06,5.364418029785156e-06,1.341104507446289e-05,6.616115570068359e-06,9.59634780883789e-06,1.049041748046875e-05,1.71661376953125e-05,0.00021266937255859375,1.7881393432617188e-05,6.884336471557617e-06,4.291534423828125e-06,8.165836334228516e-06,7.331371307373047e-06,1.424551010131836e-05,4.8160552978515625e-05,6.103515625e-05,1.341104507446289e-05,5.751848220825195e-06,6.389617919921875e-05,1.7642974853515625e-05,9.059906005859375e-06,1.3172626495361328e-05,0.000720977783203125,0.00054168701171875,4.601478576660156e-05,4.5299530029296875e-06,0.00054168701171875,1.5079975128173828e-05,1.6808509826660156e-05,2.8848648071289062e-05,0.00011920928955078125,0.00823974609375,0.00046539306640625,4.744529724121094e-05,0.00016021728515625,2.5033950805664062e-05,2.014636993408203e-05,0.00046539306640625,0.0014801025390625,0.00604248046875,0.478515625,0.212890625,0.255859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
token_149,0.000640869140625,0.000751495361328125,0.0024566650390625,0.004913330078125,0.00012063980102539062,0.00015735626220703125,7.43865966796875e-05,0.00010156631469726562,9.393692016601562e-05,0.00016021728515625,0.0002899169921875,0.0031585693359375,0.00016498565673828125,5.435943603515625e-05,0.0001926422119140625,3.4809112548828125e-05,3.6716461181640625e-05,0.0001049041748046875,0.000339508056640625,0.002105712890625,0.00017547607421875,4.076957702636719e-05,6.67572021484375e-05,5.030632019042969e-05,5.316734313964844e-05,7.200241088867188e-05,0.00014781951904296875,0.0003662109375,4.887580871582031e-05,4.1484832763671875e-05,7.009506225585938e-05,3.24249267578125e-05,3.7670135498046875e-05,4.4345855712890625e-05,5.1975250244140625e-05,0.00043487548828125,7.200241088867188e-05,3.743171691894531e-05,2.491474151611328e-05,3.24249267578125e-05,3.0517578125e-05,4.553794860839844e-05,6.389617919921875e-05,0.00017547607421875,6.079673767089844e-05,3.0517578125e-05,0.00014781951904296875,6.67572021484375e-05,2.372264862060547e-05,4.0531158447265625e-05,0.000476837158203125,0.00115966796875,0.0001049041748046875,3.0279159545898438e-05,0.00054931640625,5.1975250244140625e-05,5.316734313964844e-05,5.888938903808594e-05,0.00016021728515625,0.0023193359375,0.000484466552734375,0.00014781951904296875,0.000339508056640625,9.393692016601562e-05,0.00012493133544921875,0.000514984130859375,0.001129150390625,0.00347900390625,0.1435546875,0.322265625,0.44140625,0.0634765625,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
token_150,0.00048828125,0.000736236572265625,0.0030059814453125,0.00579833984375,0.00010251998901367188,0.00014972686767578125,9.632110595703125e-05,5.936622619628906e-05,7.534027099609375e-05,0.0001163482666015625,0.0001201629638671875,0.0037384033203125,0.00010585784912109375,3.4332275390625e-05,0.000217437744140625,1.9311904907226562e-05,2.765655517578125e-05,0.00014972686767578125,0.0002460479736328125,0.0037384033203125,0.00014019012451171875,2.3245811462402344e-05,5.316734313964844e-05,3.3855438232421875e-05,3.2901763916015625e-05,4.76837158203125e-05,0.00014972686767578125,0.0003070831298828125,2.944469451904297e-05,3.039836883544922e-05,8.249282836914062e-05,3.600120544433594e-05,3.3855438232421875e-05,2.944469451904297e-05,3.2901763916015625e-05,0.0006103515625,5.936622619628906e-05,4.029273986816406e-05,2.3245811462402344e-05,4.076957702636719e-05,2.5153160095214844e-05,3.6716461181640625e-05,0.00010585784912109375,0.0001544952392578125,3.9577484130859375e-05,2.2530555725097656e-05,0.0002536773681640625,5.936622619628906e-05,2.944469451904297e-05,2.6345252990722656e-05,0.00160980224609375,0.00128936767578125,0.00010585784912109375,1.811981201171875e-05,0.0021209716796875,5.936622619628906e-05,4.76837158203125e-05,4.696846008300781e-05,0.00017452239990234375,0.01080322265625,0.001068115234375,0.000217437744140625,0.000629425048828125,8.0108642578125e-05,6.818771362304688e-05,0.001068115234375,0.002197265625,0.00897216796875,0.2314453125,0.1494140625,0.431640625,0.033203125,0.1025390625,0.0,0.0,0.0,0.0,0.0,,,,,,,,
token_151,0.00054168701171875,0.0003948211669921875,0.000736236572265625,0.00146484375,4.4345855712890625e-05,0.00013637542724609375,9.250640869140625e-05,6.246566772460938e-05,3.790855407714844e-05,3.886222839355469e-05,2.7298927307128906e-05,0.0004329681396484375,4.7206878662109375e-05,2.9325485229492188e-05,0.00013637542724609375,2.4318695068359375e-05,4.57763671875e-05,5.269050598144531e-05,8.153915405273438e-05,0.000408172607421875,7.104873657226562e-05,2.2411346435546875e-05,7.200241088867188e-05,4.100799560546875e-05,4.649162292480469e-05,4.649162292480469e-05,6.961822509765625e-05,6.151199340820312e-05,2.396106719970703e-05,3.886222839355469e-05,0.0001277923583984375,6.771087646484375e-05,4.363059997558594e-05,5.1021575927734375e-05,3.695487976074219e-05,0.0001544952392578125,5.435943603515625e-05,3.886222839355469e-05,5.7697296142578125e-05,7.295608520507812e-05,4.935264587402344e-05,6.961822509765625e-05,6.246566772460938e-05,8.96453857421875e-05,2.9802322387695312e-05,2.0742416381835938e-05,0.00018978118896484375,6.866455078125e-05,4.00543212890625e-05,3.2901763916015625e-05,0.0002593994140625,0.00017833709716796875,5.507469177246094e-05,1.430511474609375e-05,0.000408172607421875,5.340576171875e-05,3.814697265625e-05,3.218650817871094e-05,3.981590270996094e-05,0.00055694580078125,0.00011491775512695312,5.7697296142578125e-05,0.00011157989501953125,4.863739013671875e-05,3.790855407714844e-05,0.00011491775512695312,0.00013828277587890625,0.0002841949462890625,0.02685546875,0.016845703125,0.047119140625,0.1982421875,0.447265625,0.25390625,0.0,0.0,0.0,0.0,,,,,,,,
token_152,0.00067138671875,0.00078582763671875,0.0035247802734375,0.003753662109375,6.0558319091796875e-05,8.821487426757812e-05,6.866455078125e-05,3.790855407714844e-05,2.2649765014648438e-05,4.291534423828125e-05,5.030632019042969e-05,0.0024261474609375,3.0994415283203125e-05,6.794929504394531e-06,7.534027099609375e-05,5.811452865600586e-06,9.47713851928711e-06,5.1975250244140625e-05,7.534027099609375e-05,0.00213623046875,4.57763671875e-05,4.738569259643555e-06,1.4185905456542969e-05,1.1742115020751953e-05,1.0073184967041016e-05,1.4185905456542969e-05,3.790855407714844e-05,6.866455078125e-05,9.298324584960938e-06,8.225440979003906e-06,3.0040740966796875e-05,1.823902130126953e-05,1.3768672943115234e-05,1.138448715209961e-05,1.0073184967041016e-05,0.0001544952392578125,2.0623207092285156e-05,1.3947486877441406e-05,7.808208465576172e-06,2.3365020751953125e-05,1.33514404296875e-05,1.7404556274414062e-05,5.340576171875e-05,5.1975250244140625e-05,1.823902130126953e-05,8.344650268554688e-06,0.00010967254638671875,3.5762786865234375e-05,1.7881393432617188e-05,1.2695789337158203e-05,0.000652313232421875,0.000507354736328125,5.53131103515625e-05,5.811452865600586e-06,0.000919342041015625,3.5762786865234375e-05,2.6941299438476562e-05,2.2649765014648438e-05,6.0558319091796875e-05,0.004241943359375,0.000507354736328125,7.772445678710938e-05,0.0001811981201171875,5.1975250244140625e-05,2.9087066650390625e-05,0.000461578369140625,0.0009765625,0.004241943359375,0.1806640625,0.037841796875,0.232421875,0.03564453125,0.43359375,0.0033111572265625,0.048583984375,0.0,0.0,0.0,,,,,,,,
token_153,0.0033721923828125,0.000682830810546875,0.000484466552734375,0.00054931640625,2.3365020751953125e-05,5.888938903808594e-05,4.649162292480469e-05,2.9802322387695312e-05,1.1026859283447266e-05,1.8835067749023438e-05,1.2814998626708984e-05,0.0004711151123046875,2.014636993408203e-05,6.645917892456055e-06,5.53131103515625e-05,6.884336471557617e-06,1.4960765838623047e-05,2.1338462829589844e-05,4.6253204345703125e-05,0.000415802001953125,3.218650817871094e-05,5.9604644775390625e-06,2.1696090698242188e-05,1.3113021850585938e-05,1.4960765838623047e-05,1.5854835510253906e-05,3.600120544433594e-05,2.3365020751953125e-05,8.106231689453125e-06,1.1146068572998047e-05,4.0531158447265625e-05,2.384185791015625e-05,2.1696090698242188e-05,1.6570091247558594e-05,1.2755393981933594e-05,8.821487426757812e-05,2.396106719970703e-05,1.1265277862548828e-05,1.6927719116210938e-05,2.872943878173828e-05,2.4557113647460938e-05,3.123283386230469e-05,3.5762786865234375e-05,4.9591064453125e-05,1.4424324035644531e-05,8.404254913330078e-06,0.00012493133544921875,3.647804260253906e-05,2.6702880859375e-05,1.5079975128173828e-05,0.000293731689453125,0.00020599365234375,3.743171691894531e-05,5.692243576049805e-06,0.000484466552734375,3.838539123535156e-05,3.147125244140625e-05,1.9669532775878906e-05,3.8623809814453125e-05,0.00109100341796875,0.0002117156982421875,4.315376281738281e-05,0.00011157989501953125,4.9591064453125e-05,2.1457672119140625e-05,0.000247955322265625,0.00023651123046875,0.00090789794921875,0.045166015625,0.0181884765625,0.07421875,0.02734375,0.515625,0.0654296875,0.228515625,0.0133056640625,0.0,0.0,,,,,,,,
